"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg.1.","Dendro_Avg.2.","Dendro_Avg.3.","Dendro_Avg.4."
2012-04-15 18:20:00,488,12.87,2728.457,1963.85,2295.09,1050.646
2012-04-15 18:30:00,489,12.86,2728.457,1963.85,2296.036,1050.646
2012-04-15 18:40:00,490,12.85,2728.558,1963.923,2296.256,1050.684
2012-04-15 18:50:00,491,12.84,2729.461,1964.184,2296.56,1050.824
2012-04-15 19:00:00,492,12.82,2730.448,1964.408,2296.822,1050.943
2012-04-15 19:10:00,493,12.81,2730.618,1964.482,2297.449,1050.983
2012-04-15 19:20:00,494,12.81,2730.716,1964.504,2298.219,1050.995
2012-04-15 19:30:00,495,12.8,2730.725,1964.645,2298.293,1050.998
2012-04-15 19:40:00,496,12.79,2730.728,1965.661,2298.296,1050.999
2012-04-15 19:50:00,497,12.78,2730.729,1965.797,2298.296,1051
2012-04-15 20:00:00,498,12.77,2730.729,1965.661,2298.296,1051
2012-04-15 20:10:00,499,12.76,2730.729,1965.864,2298.364,1051
2012-04-15 20:20:00,500,12.75,2730.999,1965.864,2299.513,1051
2012-04-15 20:30:00,501,12.74,2732.013,1965.864,2299.648,1051
2012-04-15 20:40:00,502,12.73,2732.08,1965.864,2299.648,1051
2012-04-15 20:50:00,503,12.72,2732.08,1965.864,2299.648,1051
2012-04-15 21:00:00,504,12.71,2732.08,1965.864,2299.648,1051
2012-04-15 21:10:00,505,12.71,2732.08,1965.864,2299.648,1051
2012-04-15 21:20:00,506,12.7,2732.08,1965.864,2299.648,1051
2012-04-15 21:30:00,507,12.69,2732.08,1965.864,2299.716,1051
2012-04-15 21:40:00,508,12.68,2732.08,1965.864,2299.918,1051
2012-04-15 21:50:00,509,12.67,2732.08,1965.864,2300.053,1051
2012-04-15 22:00:00,510,12.66,2732.08,1965.864,2300.459,1051
2012-04-15 22:10:00,511,12.65,2732.215,1965.864,2300.256,1051
2012-04-15 22:20:00,512,12.64,2732.08,1965.864,2300.459,1051
2012-04-15 22:30:00,513,12.63,2732.148,1965.864,2300.729,1051
2012-04-15 22:40:00,514,12.62,2732.08,1965.864,2300.662,1051
2012-04-15 22:50:00,515,12.61,2732.08,1965.864,2300.594,1051
2012-04-15 23:00:00,516,12.6,2732.08,1965.864,2300.391,1051
2012-04-15 23:10:00,517,12.59,2732.148,1965.864,2300.256,1051
2012-04-15 23:20:00,518,12.58,2732.08,1965.864,2300.188,1051
2012-04-15 23:30:00,519,12.57,2732.148,1965.864,2300.121,1051
2012-04-15 23:40:00,520,12.56,2732.08,1965.864,2300.121,1051
2012-04-15 23:50:00,521,12.54,2732.08,1965.864,2301,1051
2012-04-16 00:00:00,522,12.53,2732.148,1965.864,2300.864,1051
2012-04-16 00:10:00,523,12.52,2732.08,1965.864,2300.797,1051
2012-04-16 00:20:00,524,12.51,2732.215,1965.864,2300.662,1051
2012-04-16 00:30:00,525,12.5,2732.142,1965.909,2300.511,1051.023
2012-04-16 00:40:00,526,12.48,2732.302,1965.878,2300.61,1051.007
2012-04-16 00:50:00,527,12.47,2732.222,1965.869,2300.194,1051.002
2012-04-16 01:00:00,528,12.46,2732.464,1965.897,2300.633,1051.017
2012-04-16 01:10:00,529,12.44,2732.583,1965.885,2300.551,1051.011
2012-04-16 01:20:00,530,12.43,2732.495,1965.871,2300.332,1051.003
2012-04-16 01:30:00,531,12.41,2732.53,1965.896,2300.699,1051.017
2012-04-16 01:40:00,532,12.39,2732.676,1966.001,2300.754,1051.073
2012-04-16 01:50:00,533,12.38,2732.654,1965.937,2300.341,1051.038
2012-04-16 02:00:00,534,12.35,2732.78,1965.93,2300.739,1051.035
2012-04-16 02:10:00,535,12.33,2733.202,1965.991,2301.012,1051.067
2012-04-16 02:20:00,536,12.3,2733.518,1965.927,2301.072,1051.033
2012-04-16 02:30:00,537,12.27,2733.56,1965.956,2301.107,1051.049
2012-04-16 02:40:00,538,12.23,2733.59,1965.978,2301.132,1051.06
2012-04-16 02:50:00,539,12.19,2733.498,1965.912,2301.055,1051.025
2012-04-16 03:00:00,540,12.12,2733.496,1965.911,2301.054,1051.025
2012-04-16 03:10:00,541,12,2733.451,1965.878,2301.016,1051.007
2012-04-16 03:20:00,542,11.82,2733.483,1965.901,2301.042,1051.019
2012-04-16 03:30:00,543,11.38,2733.527,1965.933,2301.08,1051.036
2012-04-16 03:40:00,NA,NA,NA,NA,NA,NA
2012-04-16 03:50:00,NA,NA,NA,NA,NA,NA
2012-04-16 04:00:00,NA,NA,NA,NA,NA,NA
2012-04-16 04:10:00,NA,NA,NA,NA,NA,NA
2012-04-16 04:20:00,NA,NA,NA,NA,NA,NA
2012-04-16 04:30:00,NA,NA,NA,NA,NA,NA
2012-04-16 04:40:00,NA,NA,NA,NA,NA,NA
2012-04-16 04:50:00,NA,NA,NA,NA,NA,NA
2012-04-16 05:00:00,NA,NA,NA,NA,NA,NA
2012-04-16 05:10:00,NA,NA,NA,NA,NA,NA
2012-04-16 05:20:00,NA,NA,NA,NA,NA,NA
2012-04-16 05:30:00,NA,NA,NA,NA,NA,NA
2012-04-16 05:40:00,NA,NA,NA,NA,NA,NA
2012-04-16 05:50:00,NA,NA,NA,NA,NA,NA
2012-04-16 06:00:00,NA,NA,NA,NA,NA,NA
2012-04-16 06:10:00,NA,NA,NA,NA,NA,NA
2012-04-16 06:20:00,NA,NA,NA,NA,NA,NA
2012-04-16 06:30:00,NA,NA,NA,NA,NA,NA
2012-04-16 06:40:00,NA,NA,NA,NA,NA,NA
2012-04-16 06:50:00,NA,NA,NA,NA,NA,NA
2012-04-16 07:00:00,NA,NA,NA,NA,NA,NA
2012-04-16 07:10:00,NA,NA,NA,NA,NA,NA
2012-04-16 07:20:00,NA,NA,NA,NA,NA,NA
2012-04-16 07:30:00,NA,NA,NA,NA,NA,NA
2012-04-16 07:40:00,544,12.72,2735.28,1967.419,2303.682,1051.71
2012-04-16 07:50:00,545,12.71,2735.28,1967.396,2303.908,1051.71
2012-04-16 08:00:00,546,12.78,2735.28,1968.478,2303.908,1051.71
2012-04-16 08:10:00,547,12.89,2735.254,1968.527,2303.886,1051.7
2012-04-16 08:20:00,548,13.02,2734.865,1968.247,2303.963,1051.55
2012-04-16 08:30:00,549,13.3,2734.188,1967.963,2304.34,1051.291
2012-04-16 08:40:00,550,13.65,2734.023,1968.731,2303.973,1051.529
2012-04-16 08:50:00,551,13.49,2733.597,1968.637,2303.784,1052.321
2012-04-16 09:00:00,552,13.5,2734.679,1968.589,2303.728,1052.295
2012-04-16 09:10:00,553,13.53,2734.792,1968.574,2303.71,1052.287
2012-04-16 09:20:00,554,13.47,2734.786,1968.569,2303.705,1052.285
2012-04-16 09:30:00,555,13.59,2734.785,1969.379,2303.703,1052.352
2012-04-16 09:40:00,556,13.83,2734.784,1969.919,2303.703,1052.351
2012-04-16 09:50:00,557,14.03,2734.739,1969.887,2303.665,1052.266
2012-04-16 10:00:00,558,14.05,2734.505,1969.718,2302.455,1050.893
2012-04-16 10:10:00,559,14.03,2734.113,1968.423,2300.841,1050.742
2012-04-16 10:20:00,560,14.04,2732.856,1967.958,2300.085,1050.54
2012-04-16 10:30:00,561,14.01,2732.534,1967.921,2298.96,1049.304
2012-04-16 10:40:00,562,13.96,2732.517,1966.693,2298.879,1049.297
2012-04-16 10:50:00,563,13.97,2731.499,1965.946,2297.997,1049.296
2012-04-16 11:00:00,564,13.98,2731.16,1966.35,2297.522,1049.295
2012-04-16 11:10:00,565,13.97,2731.025,1965.945,2297.522,1049.295
2012-04-16 11:20:00,566,14,2731.16,1965.202,2296.847,1049.295
2012-04-16 11:30:00,567,13.99,2729.794,1965.094,2296.045,1049.237
2012-04-16 11:40:00,568,13.98,2729.199,1964.763,2295.321,1049.061
2012-04-16 11:50:00,569,13.93,2728.981,1964.606,2295.138,1048.977
2012-04-16 12:00:00,570,13.82,2728.917,1964.56,2294.543,1048.952
2012-04-16 12:10:00,571,13.81,2728.896,1964.545,2294.458,1048.944
2012-04-16 12:20:00,572,13.79,2728.889,1964.81,2294.048,1048.942
2012-04-16 12:30:00,573,13.77,2728.888,1964.539,2294.046,1048.941
2012-04-16 12:40:00,574,13.8,2728.731,1964.629,2293.712,1050.096
2012-04-16 12:50:00,575,13.8,2728.436,1964.214,2293.059,1050.118
2012-04-16 13:00:00,576,13.77,2728.444,1964.268,2292.514,1049.741
2012-04-16 13:10:00,577,13.74,2727.648,1964.424,2292.562,1049.082
2012-04-16 13:20:00,578,13.66,2727.489,1964.504,2292.655,1048.99
2012-04-16 13:30:00,579,13.61,2727.521,1964.528,2292.683,1049.003
2012-04-16 13:40:00,580,13.6,2727.532,1964.535,2292.691,1049.006
2012-04-16 13:50:00,581,13.77,2727.535,1964.537,2292.694,1049.48
2012-04-16 14:00:00,582,13.59,2727.536,1964.538,2292.694,1049.413
2012-04-16 14:10:00,583,13.77,2727.401,1964.673,2292.694,1049.751
2012-04-16 14:20:00,584,13.81,2727.536,1964.538,2292.694,1050.223
2012-04-16 14:30:00,585,13.81,2727.468,1964.538,2292.694,1050.223
2012-04-16 14:40:00,586,13.79,2726.928,1964.538,2292.694,1050.223
2012-04-16 14:50:00,587,13.78,2726.658,1964.538,2292.694,1049.953
2012-04-16 15:00:00,588,13.72,2726.725,1964.538,2292.694,1049.413
2012-04-16 15:10:00,589,13.48,2726.32,1964.538,2292.694,1049.143
2012-04-16 15:20:00,590,13.34,2726.252,1965.01,2292.694,1048.94
2012-04-16 15:30:00,591,13.79,2726.185,1965.213,2292.694,1048.94
2012-04-16 15:40:00,592,13.79,2726.185,1965.821,2292.694,1049.143
2012-04-16 15:50:00,593,13.81,2726.185,1965.888,2292.694,1049.143
2012-04-16 16:00:00,594,13.76,2726.265,1965.946,2292.761,1049.038
2012-04-16 16:10:00,595,13.47,2726.536,1966.141,2293.868,1049.818
2012-04-16 16:20:00,596,13.35,2726.834,1966.356,2294.591,1050.541
2012-04-16 16:30:00,597,13.17,2726.926,1966.422,2294.803,1050.576
2012-04-16 16:40:00,598,13.12,2727.022,1967.572,2294.749,1050.613
2012-04-16 16:50:00,599,13.06,2727.081,1967.75,2294.799,1050.636
2012-04-16 17:00:00,600,13.02,2727.099,1967.83,2294.813,1050.642
2012-04-16 17:10:00,601,13,2727.104,1967.902,2295.291,1050.645
2012-04-16 17:20:00,602,12.97,2727.173,1967.903,2296.17,1050.645
2012-04-16 17:30:00,603,12.94,2727.579,1967.903,2296.17,1050.646
2012-04-16 17:40:00,604,12.92,2728.389,1967.903,2297.319,1051.591
2012-04-16 17:50:00,605,12.9,2728.457,1967.903,2297.521,1051.996
2012-04-16 18:00:00,606,12.89,2728.457,1967.903,2297.521,1051.996
2012-04-16 18:10:00,607,12.88,2729.302,1967.928,2297.551,1052.01
2012-04-16 18:20:00,608,12.86,2730.093,1968.108,2298.369,1052.106
2012-04-16 18:30:00,609,12.85,2730.388,1968.321,2299.361,1052.22
2012-04-16 18:40:00,610,12.84,2730.621,1968.489,2299.557,1052.58
2012-04-16 18:50:00,611,12.83,2730.697,1968.544,2299.621,1052.744
2012-04-16 19:00:00,612,12.82,2730.719,1968.627,2299.64,1053.293
2012-04-16 19:10:00,613,12.81,2730.726,1969.038,2300.322,1053.566
2012-04-16 19:20:00,614,12.8,2730.728,1969.107,2300.999,1053.702
2012-04-16 19:30:00,615,12.79,2730.729,1969.648,2301,1053.702
2012-04-16 19:40:00,616,12.78,2730.729,1969.783,2301,1053.702
2012-04-16 19:50:00,617,12.77,2730.796,1969.918,2301,1053.702
2012-04-16 20:00:00,618,12.76,2731.472,1969.918,2301,1053.702
2012-04-16 20:10:00,619,12.75,2732.08,1969.918,2301.135,1053.702
2012-04-16 20:20:00,620,12.75,2732.08,1969.918,2301.743,1053.702
2012-04-16 20:30:00,621,12.74,2732.08,1969.918,2302.351,1053.702
2012-04-16 20:40:00,622,12.73,2732.08,1969.918,2302.351,1053.702
2012-04-16 20:50:00,623,12.72,2732.08,1969.918,2302.351,1053.702
2012-04-16 21:00:00,624,12.71,2732.08,1969.918,2303.364,1053.702
2012-04-16 21:10:00,625,12.7,2732.553,1969.918,2303.702,1053.702
2012-04-16 21:20:00,626,12.69,2733.432,1969.918,2303.702,1053.702
2012-04-16 21:30:00,627,12.68,2733.432,1970.189,2303.702,1053.702
2012-04-16 21:40:00,628,12.67,2733.432,1970.661,2303.702,1053.702
2012-04-16 21:50:00,629,12.67,2733.432,1971.202,2304.175,1053.702
2012-04-16 22:00:00,630,12.66,2733.432,1971.27,2305.053,1053.702
2012-04-16 22:10:00,631,12.65,2733.432,1971.27,2305.053,1053.702
2012-04-16 22:20:00,632,12.64,2733.567,1971.27,2306,1053.702
2012-04-16 22:30:00,633,12.63,2734.716,1971.27,2306.405,1053.702
2012-04-16 22:40:00,634,12.62,2734.783,1971.27,2306.405,1053.702
2012-04-16 22:50:00,635,12.62,2734.783,1971.472,2306.405,1053.635
2012-04-16 23:00:00,636,12.61,2734.783,1971.81,2306.405,1053.162
2012-04-16 23:10:00,637,12.6,2734.918,1972.553,2306.607,1052.756
2012-04-16 23:20:00,638,12.59,2735.864,1972.621,2307.621,1052.621
2012-04-16 23:30:00,639,12.58,2736.067,1972.621,2307.756,1052.351
2012-04-16 23:40:00,640,12.57,2736.134,1972.621,2307.756,1052.486
2012-04-16 23:50:00,641,12.56,2736.134,1972.621,2307.756,1052.486
2012-04-17 00:00:00,642,12.55,2736.134,1972.621,2307.756,1052.351
2012-04-17 00:10:00,643,12.54,2736.134,1972.621,2308.432,1052.351
2012-04-17 00:20:00,644,12.53,2736.134,1972.621,2308.77,1052.351
2012-04-17 00:30:00,645,12.52,2736.134,1972.621,2309.108,1052.351
2012-04-17 00:40:00,646,12.51,2736.134,1972.621,2309.108,1052.351
2012-04-17 00:50:00,647,12.5,2736.134,1972.621,2309.108,1052.351
2012-04-17 01:00:00,648,12.49,2736.675,1973.297,2309.108,1052.351
2012-04-17 01:10:00,649,12.48,2737.486,1973.702,2309.108,1052.351
2012-04-17 01:20:00,650,12.47,2737.486,1973.972,2309.243,1052.351
2012-04-17 01:30:00,651,12.45,2737.486,1973.972,2310.324,1052.351
2012-04-17 01:40:00,652,12.44,2737.486,1973.972,2310.459,1052.351
2012-04-17 01:50:00,653,12.42,2737.621,1973.972,2310.459,1052.351
2012-04-17 02:00:00,654,12.41,2738.229,1973.972,2310.459,1052.351
2012-04-17 02:10:00,655,12.39,2738.702,1973.972,2311.405,1052.351
2012-04-17 02:20:00,656,12.38,2738.837,1974.783,2311.81,1052.351
2012-04-17 02:30:00,657,12.36,2738.837,1975.324,2311.81,1052.351
2012-04-17 02:40:00,658,12.33,2738.837,1975.324,2311.81,1052.351
2012-04-17 02:50:00,659,12.31,2738.837,1975.324,2311.81,1052.351
2012-04-17 03:00:00,660,12.28,2738.837,1975.324,2311.81,1052.351
2012-04-17 03:10:00,661,12.25,2738.837,1975.324,2311.81,1052.351
2012-04-17 03:20:00,662,12.21,2738.837,1975.324,2311.81,1052.351
2012-04-17 03:30:00,663,12.17,2738.837,1975.324,2311.81,1052.351
2012-04-17 03:40:00,664,12.09,2738.837,1975.324,2311.81,1052.351
2012-04-17 03:50:00,665,11.97,2738.837,1975.324,2311.81,1052.351
2012-04-17 04:00:00,666,11.78,2739.31,1975.324,2311.81,1052.351
2012-04-17 04:10:00,667,11.36,2739.04,1975.324,2311.81,1052.351
2012-04-17 04:20:00,NA,NA,NA,NA,NA,NA
2012-04-17 04:30:00,NA,NA,NA,NA,NA,NA
2012-04-17 04:40:00,NA,NA,NA,NA,NA,NA
2012-04-17 04:50:00,NA,NA,NA,NA,NA,NA
2012-04-17 05:00:00,NA,NA,NA,NA,NA,NA
2012-04-17 05:10:00,NA,NA,NA,NA,NA,NA
2012-04-17 05:20:00,NA,NA,NA,NA,NA,NA
2012-04-17 05:30:00,NA,NA,NA,NA,NA,NA
2012-04-17 05:40:00,NA,NA,NA,NA,NA,NA
2012-04-17 05:50:00,NA,NA,NA,NA,NA,NA
2012-04-17 06:00:00,NA,NA,NA,NA,NA,NA
2012-04-17 06:10:00,NA,NA,NA,NA,NA,NA
2012-04-17 06:20:00,NA,NA,NA,NA,NA,NA
2012-04-17 06:30:00,NA,NA,NA,NA,NA,NA
2012-04-17 06:40:00,NA,NA,NA,NA,NA,NA
2012-04-17 06:50:00,NA,NA,NA,NA,NA,NA
2012-04-17 07:00:00,NA,NA,NA,NA,NA,NA
2012-04-17 07:10:00,NA,NA,NA,NA,NA,NA
2012-04-17 07:20:00,NA,NA,NA,NA,NA,NA
2012-04-17 07:30:00,NA,NA,NA,NA,NA,NA
2012-04-17 07:40:00,NA,NA,NA,NA,NA,NA
2012-04-17 07:50:00,668,12.55,2740.189,1976.676,2314.446,1052.351
2012-04-17 08:00:00,669,12.42,2740.189,1976.676,2314.311,1052.351
2012-04-17 08:10:00,670,12.5,2740.189,1976.676,2314.514,1052.351
2012-04-17 08:20:00,671,12.45,2740.189,1976.676,2314.514,1052.351
2012-04-17 08:30:00,672,12.59,2740.527,1976.676,2314.514,1052.351
2012-04-17 08:40:00,673,12.86,2741.203,1977.081,2314.514,1052.351
2012-04-17 08:50:00,674,12.84,2741.473,1977.149,2314.514,1052.351
2012-04-17 09:00:00,675,13.01,2741.338,1977.419,2314.514,1052.351
2012-04-17 09:10:00,676,13.17,2741.203,1977.892,2314.514,1052.351
2012-04-17 09:20:00,677,13.26,2741.406,1978.027,2314.514,1052.351
2012-04-17 09:30:00,678,13.29,2741.541,1977.892,2314.514,1052.351
2012-04-17 09:40:00,679,13.18,2741.24,1977.675,2314.259,1052.236
2012-04-17 09:50:00,680,13.35,2740.822,1977.103,2313.907,1052.076
2012-04-17 10:00:00,681,13.29,2740.677,1976.931,2313.785,1052.02
2012-04-17 10:10:00,682,13.95,2740.634,1976.157,2313.748,1052.004
2012-04-17 10:20:00,683,13.97,2740.554,1976.486,2313.67,1051.999
2012-04-17 10:30:00,684,13.79,2740.347,1976.01,2312.586,1051.997
2012-04-17 10:40:00,685,13.75,2740.549,1976.009,2312.382,1051.659
2012-04-17 10:50:00,686,13.84,2740.414,1976.009,2312.315,1051.051
2012-04-17 11:00:00,687,13.88,2739.333,1976.009,2312.179,1050.646
2012-04-17 11:10:00,688,13.98,2739.4,1976.009,2311.977,1050.646
2012-04-17 11:20:00,689,13.68,2739.535,1976.009,2312.112,1050.646
2012-04-17 11:30:00,690,13.92,2739.873,1976.009,2312.044,1050.646
2012-04-17 11:40:00,691,13.95,2739.265,1976.009,2311.234,1050.646
2012-04-17 11:50:00,692,13.96,2739.265,1976.009,2311.031,1050.646
2012-04-17 12:00:00,693,13.98,2739.265,1976.009,2311.031,1050.646
2012-04-17 12:10:00,694,13.99,2739.212,1975.971,2310.986,1050.625
2012-04-17 12:20:00,695,13.96,2739.245,1975.994,2310.946,1050.638
2012-04-17 12:30:00,696,13.97,2739.259,1976.005,2311.026,1050.643
2012-04-17 12:40:00,697,13.99,2739.208,1975.698,2310.105,1050.624
2012-04-17 12:50:00,698,13.92,2738.599,1975.697,2310.104,1050.624
2012-04-17 13:00:00,699,13.76,2737.87,1975.302,2309.711,1050.156
2012-04-17 13:10:00,700,13.77,2737.901,1974.986,2309.669,1049.695
2012-04-17 13:20:00,701,13.82,2737.909,1974.857,2309.676,1049.901
2012-04-17 13:30:00,702,13.79,2737.912,1975.062,2309.679,1049.835
2012-04-17 13:40:00,703,13.81,2737.913,1975.401,2309.679,1049.835
2012-04-17 13:50:00,704,13.82,2737.913,1974.658,2309.68,1049.497
2012-04-17 14:00:00,705,13.8,2737.913,1974.658,2309.68,1049.632
2012-04-17 14:10:00,706,13.52,2737.913,1974.658,2309.68,1050.308
2012-04-17 14:20:00,707,13.84,2737.881,1974.972,2309.653,1050.363
2012-04-17 14:30:00,708,13.78,2737.878,1975.983,2310.325,1050.632
2012-04-17 14:40:00,709,13.79,2737.903,1976.001,2311.021,1050.641
2012-04-17 14:50:00,710,13.28,2737.91,1976.006,2311.028,1050.644
2012-04-17 15:00:00,711,13.23,2737.913,1976.008,2311.03,1050.645
2012-04-17 15:10:00,712,13.47,2737.913,1976.008,2311.031,1050.646
2012-04-17 15:20:00,713,13.49,2737.913,1976.008,2311.031,1050.646
2012-04-17 15:30:00,714,13.8,2737.913,1976.008,2311.031,1050.646
2012-04-17 15:40:00,715,13.8,2737.913,1976.008,2311.031,1050.646
2012-04-17 15:50:00,716,13.47,2737.913,1976.008,2311.031,1050.646
2012-04-17 16:00:00,717,13.24,2737.913,1976.008,2311.031,1050.646
2012-04-17 16:10:00,718,13.16,2737.913,1976.008,2311.031,1050.646
2012-04-17 16:20:00,719,13.1,2737.913,1976.008,2311.031,1050.646
2012-04-17 16:30:00,720,13.06,2737.913,1976.008,2311.031,1050.646
2012-04-17 16:40:00,721,13.03,2737.913,1976.008,2311.031,1050.646
2012-04-17 16:50:00,722,13.01,2737.913,1976.008,2311.031,1050.646
2012-04-17 17:00:00,723,12.99,2737.913,1976.008,2311.098,1050.646
2012-04-17 17:10:00,724,12.97,2737.913,1976.008,2311.503,1050.646
2012-04-17 17:20:00,725,12.94,2737.922,1976.015,2312.254,1050.649
2012-04-17 17:30:00,726,12.92,2738.111,1976.103,2312.492,1050.695
2012-04-17 17:40:00,727,12.9,2738.16,1976.254,2312.59,1050.74
2012-04-17 17:50:00,728,12.88,2738.792,1976.437,2312.724,1050.801
2012-04-17 18:00:00,729,12.87,2738.794,1976.806,2313.38,1050.854
2012-04-17 18:10:00,730,12.86,2739.913,1977.876,2314.27,1050.92
2012-04-17 18:20:00,731,12.84,2740.095,1977.959,2314.434,1050.964
2012-04-17 18:30:00,732,12.83,2740.161,1978.007,2314.49,1050.989
2012-04-17 18:40:00,733,12.82,2740.18,1978.021,2314.506,1050.997
2012-04-17 18:50:00,734,12.81,2740.186,1978.025,2315.727,1050.999
2012-04-17 19:00:00,735,12.8,2740.188,1978.026,2315.864,1051
2012-04-17 19:10:00,736,12.79,2740.324,1978.026,2317.283,1051
2012-04-17 19:20:00,737,12.78,2741.405,1978.026,2318.161,1051
2012-04-17 19:30:00,738,12.77,2741.405,1978.432,2319.31,1051
2012-04-17 19:40:00,739,12.76,2741.54,1979.243,2319.918,1051
2012-04-17 19:50:00,740,12.76,2741.54,1979.378,2320.459,1051
2012-04-17 20:00:00,741,12.75,2741.54,1979.378,2321.27,1051
2012-04-17 20:10:00,742,12.74,2741.54,1979.378,2322.081,1051
2012-04-17 20:20:00,743,12.73,2741.54,1979.378,2322.621,1051
2012-04-17 20:30:00,744,12.72,2741.54,1979.378,2322.621,1051
2012-04-17 20:40:00,745,12.71,2741.607,1979.378,2323.229,1051.135
2012-04-17 20:50:00,746,12.7,2742.215,1979.378,2323.972,1052.351
2012-04-17 21:00:00,747,12.69,2742.891,1979.378,2324.648,1052.283
2012-04-17 21:10:00,748,12.69,2742.891,1979.378,2325.324,1052.283
2012-04-17 21:20:00,749,12.68,2742.891,1979.918,2325.324,1052.351
2012-04-17 21:30:00,750,12.67,2742.891,1980.594,2325.324,1052.351
2012-04-17 21:40:00,751,12.66,2743.77,1980.729,2326.675,1052.351
2012-04-17 21:50:00,752,12.65,2744.243,1980.729,2326.675,1052.351
2012-04-17 22:00:00,753,12.64,2744.243,1980.729,2327.891,1052.351
2012-04-17 22:10:00,754,12.63,2744.243,1980.729,2328.026,1052.351
2012-04-17 22:20:00,755,12.62,2744.243,1980.729,2328.026,1052.351
2012-04-17 22:30:00,756,12.62,2744.243,1980.729,2328.702,1052.351
2012-04-17 22:40:00,757,12.61,2744.581,1980.729,2329.378,1052.351
2012-04-17 22:50:00,758,12.6,2744.581,1980.999,2329.581,1052.351
2012-04-17 23:00:00,759,12.59,2745.526,1982.013,2330.729,1052.351
2012-04-17 23:10:00,760,12.58,2745.594,1982.08,2330.729,1052.351
2012-04-17 23:20:00,761,12.57,2745.594,1982.08,2330.729,1052.351
2012-04-17 23:30:00,762,12.56,2746.743,1982.08,2330.729,1052.351
2012-04-17 23:40:00,763,12.55,2746.945,1982.08,2330.932,1052.351
2012-04-17 23:50:00,764,12.54,2746.945,1982.08,2331.945,1052.351
2012-04-18 00:00:00,765,12.53,2746.945,1982.08,2332.081,1052.351
2012-04-18 00:10:00,766,12.52,2748.026,1982.08,2332.081,1052.351
2012-04-18 00:20:00,767,12.51,2748.296,1982.08,2332.148,1052.351
2012-04-18 00:30:00,768,12.5,2748.296,1982.08,2332.959,1052.351
2012-04-18 00:40:00,769,12.48,2748.296,1982.08,2333.297,1052.351
2012-04-18 00:50:00,770,12.47,2749.377,1982.08,2333.432,1052.351
2012-04-18 01:00:00,771,12.46,2749.31,1982.351,2333.432,1052.351
2012-04-18 01:10:00,772,12.44,2749.648,1982.824,2333.432,1052.351
2012-04-18 01:20:00,773,12.43,2749.648,1982.621,2333.432,1052.351
2012-04-18 01:30:00,774,12.41,2749.648,1982.689,2333.432,1052.351
2012-04-18 01:40:00,775,12.4,2749.648,1983.364,2333.77,1052.351
2012-04-18 01:50:00,776,12.38,2749.648,1983.432,2333.837,1052.351
2012-04-18 02:00:00,777,12.35,2749.648,1983.432,2334.648,1052.351
2012-04-18 02:10:00,778,12.33,2749.918,1983.432,2334.783,1052.351
2012-04-18 02:20:00,779,12.3,2749.715,1983.432,2334.783,1052.351
2012-04-18 02:30:00,780,12.27,2749.918,1983.432,2334.783,1052.351
2012-04-18 02:40:00,781,12.23,2750.729,1983.432,2334.783,1052.351
2012-04-18 02:50:00,782,12.18,2750.999,1983.432,2334.783,1052.351
2012-04-18 03:00:00,783,12.1,2750.999,1983.432,2334.783,1052.351
2012-04-18 03:10:00,784,11.95,2750.999,1983.432,2334.783,1052.351
2012-04-18 03:20:00,785,11.69,2750.999,1983.432,2335.797,1052.351
2012-04-18 03:30:00,786,11.25,2750.999,1983.432,2336.134,1052.351
2012-04-18 03:40:00,NA,NA,NA,NA,NA,NA
2012-04-18 03:50:00,NA,NA,NA,NA,NA,NA
2012-04-18 04:00:00,NA,NA,NA,NA,NA,NA
2012-04-18 04:10:00,NA,NA,NA,NA,NA,NA
2012-04-18 04:20:00,NA,NA,NA,NA,NA,NA
2012-04-18 04:30:00,NA,NA,NA,NA,NA,NA
2012-04-18 04:40:00,NA,NA,NA,NA,NA,NA
2012-04-18 04:50:00,NA,NA,NA,NA,NA,NA
2012-04-18 05:00:00,NA,NA,NA,NA,NA,NA
2012-04-18 05:10:00,NA,NA,NA,NA,NA,NA
2012-04-18 05:20:00,NA,NA,NA,NA,NA,NA
2012-04-18 05:30:00,NA,NA,NA,NA,NA,NA
2012-04-18 05:40:00,NA,NA,NA,NA,NA,NA
2012-04-18 05:50:00,NA,NA,NA,NA,NA,NA
2012-04-18 06:00:00,NA,NA,NA,NA,NA,NA
2012-04-18 06:10:00,NA,NA,NA,NA,NA,NA
2012-04-18 06:20:00,NA,NA,NA,NA,NA,NA
2012-04-18 06:30:00,NA,NA,NA,NA,NA,NA
2012-04-18 06:40:00,NA,NA,NA,NA,NA,NA
2012-04-18 06:50:00,NA,NA,NA,NA,NA,NA
2012-04-18 07:00:00,NA,NA,NA,NA,NA,NA
2012-04-18 07:10:00,NA,NA,NA,NA,NA,NA
2012-04-18 07:20:00,NA,NA,NA,NA,NA,NA
2012-04-18 07:30:00,NA,NA,NA,NA,NA,NA
2012-04-18 07:40:00,NA,NA,NA,NA,NA,NA
2012-04-18 07:50:00,NA,NA,NA,NA,NA,NA
2012-04-18 08:00:00,NA,NA,NA,NA,NA,NA
2012-04-18 08:10:00,NA,NA,NA,NA,NA,NA
2012-04-18 08:20:00,NA,NA,NA,NA,NA,NA
2012-04-18 08:30:00,787,12.68,2755.054,1988.838,2341.165,1053.402
