"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg.1.","Dendro_Avg.2.","Dendro_Avg.3.","Dendro_Avg.4."
2012-04-04 15:20:00,9204,13.16,1858.021,1555.882,2063.987,1643.853
2012-04-04 15:30:00,9205,13.17,1858.33,1556.006,2063.925,1644.127
2012-04-04 15:40:00,9206,13.13,1858.54,1556.182,2064.022,1644.313
2012-04-04 15:50:00,9207,12.93,1858.603,1556.234,2063.685,1644.368
2012-04-04 16:00:00,9208,12.93,1858.723,1556.335,2063.479,1644.475
2012-04-04 16:10:00,9209,12.88,1858.844,1556.504,2063.749,1644.582
2012-04-04 16:20:00,9210,12.86,1858.922,1556.705,2064.378,1644.651
2012-04-04 16:30:00,9211,12.86,1858.822,1557.298,2064.606,1644.562
2012-04-04 16:40:00,9212,12.84,1858.722,1557.69,2064.631,1644.474
2012-04-04 16:50:00,9213,12.81,1858.673,1557.648,2064.644,1644.43
2012-04-04 17:00:00,9214,12.79,1858.675,1557.65,2064.443,1644.432
2012-04-04 17:10:00,9215,12.77,1858.646,1557.626,2064.207,1644.406
2012-04-04 17:20:00,9216,12.76,1858.633,1557.615,2064.464,1644.395
2012-04-04 17:30:00,9217,12.76,1858.615,1557.6,2064.647,1644.379
2012-04-04 17:40:00,9218,12.74,1858.689,1557.662,2064.526,1644.445
2012-04-04 17:50:00,9219,12.74,1858.843,1557.791,2064.766,1644.581
2012-04-04 18:00:00,9220,12.74,1858.995,1557.918,2064.866,1644.308
2012-04-04 18:10:00,9221,12.73,1859.161,1558.057,2064.779,1644.794
2012-04-04 18:20:00,9222,12.73,1859.229,1558.114,2065.194,1644.379
2012-04-04 18:30:00,9223,12.72,1859.249,1558.131,2065.352,1643.719
2012-04-04 18:40:00,9224,12.72,1859.255,1558.136,2065.426,1643.589
2012-04-04 18:50:00,9225,12.72,1859.256,1558.137,2065.224,1643.59
2012-04-04 19:00:00,9226,12.71,1859.257,1558.138,2065.428,1643.59
2012-04-04 19:10:00,9227,12.71,1859.257,1558.138,2065.225,1643.59
2012-04-04 19:20:00,9228,12.71,1859.257,1558.138,2065.157,1643.59
2012-04-04 19:30:00,9229,12.7,1859.257,1558.138,2064.614,1643.59
2012-04-04 19:40:00,9230,12.7,1859.257,1558.138,2064.072,1643.59
2012-04-04 19:50:00,9231,12.69,1859.257,1558.138,2064.072,1643.59
2012-04-04 20:00:00,9232,12.69,1859.257,1558.138,2064.072,1643.59
2012-04-04 20:10:00,9233,12.69,1859.257,1558.138,2064.072,1643.59
2012-04-04 20:20:00,9234,12.68,1859.257,1558.138,2064.072,1643.59
2012-04-04 20:30:00,9235,12.68,1859.257,1558.138,2064.072,1643.59
2012-04-04 20:40:00,9236,12.67,1859.257,1558.138,2064.072,1643.59
2012-04-04 20:50:00,9237,12.67,1859.257,1558.138,2064.072,1643.59
2012-04-04 21:00:00,9238,12.66,1859.257,1558.138,2064.072,1643.59
2012-04-04 21:10:00,9239,12.66,1859.257,1558.138,2064.072,1643.59
2012-04-04 21:20:00,9240,12.65,1859.257,1558.138,2064.072,1643.116
2012-04-04 21:30:00,9241,12.65,1859.257,1558.138,2064.072,1642.777
2012-04-04 21:40:00,9242,12.64,1859.257,1558.138,2064.072,1642.437
2012-04-04 21:50:00,9243,12.63,1859.257,1558.138,2064.072,1642.37
2012-04-04 22:00:00,9244,12.63,1859.257,1558.138,2064.072,1642.302
2012-04-04 22:10:00,9245,12.62,1859.257,1558.138,2064.072,1642.37
2012-04-04 22:20:00,9246,12.62,1859.257,1558.138,2064.072,1642.37
2012-04-04 22:30:00,9247,12.61,1859.935,1558.273,2064.072,1642.437
2012-04-04 22:40:00,9248,12.6,1860.613,1559.494,2064.072,1642.37
2012-04-04 22:50:00,9249,12.6,1860.613,1559.494,2064.072,1642.302
2012-04-04 23:00:00,9250,12.59,1860.613,1559.494,2064.072,1642.505
2012-04-04 23:10:00,9251,12.59,1860.613,1559.494,2064.072,1642.505
2012-04-04 23:20:00,9252,12.58,1860.613,1559.494,2064.072,1642.641
2012-04-04 23:30:00,9253,12.58,1860.613,1559.494,2064.072,1642.437
2012-04-04 23:40:00,9254,12.57,1860.817,1559.494,2064.072,1642.709
2012-04-04 23:50:00,9255,12.57,1860.952,1559.494,2064.072,1642.573
2012-04-05 00:00:00,9256,12.56,1861.698,1559.494,2064.072,1642.437
2012-04-05 00:10:00,9257,12.56,1861.834,1559.494,2064.072,1642.573
2012-04-05 00:20:00,9258,12.56,1861.902,1559.765,2064.072,1642.234
2012-04-05 00:30:00,9259,12.55,1861.969,1559.698,2064.072,1642.37
2012-04-05 00:40:00,9260,12.55,1861.969,1560.444,2064.072,1642.302
2012-04-05 00:50:00,9261,12.55,1861.969,1560.444,2064.072,1642.234
2012-04-05 01:00:00,9262,12.55,1861.969,1560.715,2064.072,1642.302
2012-04-05 01:10:00,9263,12.54,1861.969,1560.851,2064.072,1642.234
2012-04-05 01:20:00,9264,12.54,1861.969,1560.851,2064.072,1642.37
2012-04-05 01:30:00,9265,12.54,1861.969,1560.851,2064.072,1642.302
2012-04-05 01:40:00,9266,12.53,1861.969,1560.851,2064.072,1642.37
2012-04-05 01:50:00,9267,12.53,1861.969,1560.851,2064.072,1642.37
2012-04-05 02:00:00,9268,12.53,1862.037,1560.851,2064.072,1642.573
2012-04-05 02:10:00,9269,12.53,1862.105,1560.851,2064.072,1643.116
2012-04-05 02:20:00,9270,12.53,1862.648,1560.851,2064.14,1643.183
2012-04-05 02:30:00,9271,12.52,1863.122,1560.851,2064.614,1643.455
2012-04-05 02:40:00,9272,12.52,1863.326,1560.851,2065.428,1643.455
2012-04-05 02:50:00,9273,12.52,1863.326,1560.918,2065.225,1643.59
2012-04-05 03:00:00,9274,12.51,1863.326,1561.732,2065.292,1643.59
2012-04-05 03:10:00,9275,12.51,1863.326,1562.207,2065.36,1643.59
2012-04-05 03:20:00,9276,12.51,1863.597,1562.207,2065.428,1643.59
2012-04-05 03:30:00,9277,12.51,1863.801,1562.207,2065.428,1643.59
2012-04-05 03:40:00,9278,12.51,1864.479,1562.207,2065.428,1643.59
2012-04-05 03:50:00,9279,12.5,1864.682,1562.207,2065.428,1643.59
2012-04-05 04:00:00,9280,12.5,1864.682,1562.207,2065.428,1643.59
2012-04-05 04:10:00,9281,12.5,1864.682,1562.207,2065.428,1643.59
2012-04-05 04:20:00,9282,12.5,1864.682,1562.207,2065.428,1643.59
2012-04-05 04:30:00,9283,12.5,1864.682,1562.885,2065.428,1643.59
2012-04-05 04:40:00,9284,12.49,1864.682,1563.563,2065.428,1643.59
2012-04-05 04:50:00,9285,12.49,1865.564,1563.563,2065.428,1643.59
2012-04-05 05:00:00,9286,12.49,1866.039,1563.563,2065.428,1643.59
2012-04-05 05:10:00,9287,12.49,1866.039,1563.563,2065.428,1643.59
2012-04-05 05:20:00,9288,12.49,1866.039,1563.563,2065.428,1643.59
2012-04-05 05:30:00,9289,12.49,1866.039,1563.563,2065.428,1643.59
2012-04-05 05:40:00,9290,12.49,1866.039,1563.563,2065.428,1643.59
2012-04-05 05:50:00,9291,12.48,1866.039,1563.563,2065.428,1643.59
2012-04-05 06:00:00,9292,12.48,1866.039,1563.563,2065.428,1643.59
2012-04-05 06:10:00,9293,12.48,1866.039,1563.563,2065.428,1643.59
2012-04-05 06:20:00,9294,12.48,1866.039,1563.563,2065.428,1643.59
2012-04-05 06:30:00,9295,12.48,1866.039,1563.563,2065.428,1643.59
2012-04-05 06:40:00,9296,12.48,1866.039,1563.563,2065.428,1643.59
2012-04-05 06:50:00,9297,12.48,1866.039,1563.767,2065.428,1643.59
2012-04-05 07:00:00,9298,12.48,1866.446,1563.835,2065.428,1643.59
2012-04-05 07:10:00,9299,12.48,1866.31,1564.92,2065.428,1643.59
2012-04-05 07:20:00,9300,12.49,1866.988,1564.92,2065.428,1643.59
2012-04-05 07:30:00,9301,12.5,1867.395,1564.92,2065.428,1643.59
2012-04-05 07:40:00,9302,12.51,1867.395,1564.92,2065.428,1643.59
2012-04-05 07:50:00,9303,12.53,1867.395,1564.92,2065.428,1643.59
2012-04-05 08:00:00,9304,12.53,1867.395,1564.92,2065.428,1643.59
2012-04-05 08:10:00,9305,12.56,1867.395,1564.92,2065.496,1643.59
2012-04-05 08:20:00,9306,12.64,1867.395,1564.988,2065.767,1643.59
2012-04-05 08:30:00,9307,12.74,1867.395,1565.394,2066.785,1643.59
2012-04-05 08:40:00,9308,12.71,1867.395,1564.988,2066.717,1643.59
2012-04-05 08:50:00,9309,12.69,1867.395,1564.988,2066.785,1643.59
2012-04-05 09:00:00,9310,12.73,1867.395,1564.92,2066.513,1643.59
2012-04-05 09:10:00,9311,12.83,1867.395,1564.92,2065.699,1643.59
2012-04-05 09:20:00,9312,12.81,1867.327,1564.92,2065.564,1644.065
2012-04-05 09:30:00,9313,12.96,1866.581,1564.92,2065.564,1644.811
2012-04-05 09:40:00,9314,12.97,1866.039,1564.92,2065.428,1644.879
2012-04-05 09:50:00,9315,12.85,1866.039,1564.92,2065.428,1644.947
2012-04-05 10:00:00,9316,12.89,1864.682,1564.92,2065.428,1644.947
2012-04-05 10:10:00,9317,13.03,1864.682,1564.92,2065.428,1644.947
2012-04-05 10:20:00,9318,13.01,1864.682,1564.92,2065.428,1644.947
2012-04-05 10:30:00,9319,13.01,1864.547,1564.716,2065.496,1644.947
2012-04-05 10:40:00,9320,13.06,1864.004,1563.97,2065.428,1644.947
2012-04-05 10:50:00,9321,13.28,1863.313,1563.553,2065.414,1644.936
2012-04-05 11:00:00,9322,13.11,1862.076,1563.482,2065.321,1644.862
2012-04-05 11:10:00,9323,13.12,1861.676,1563.317,2065.103,1644.688
2012-04-05 11:20:00,9324,13.14,1861.42,1563.102,2064.819,1644.462
2012-04-05 11:30:00,9325,13.11,1861.355,1563.047,2064.747,1644.404
2012-04-05 11:40:00,9326,13.08,1861.344,1563.038,2064.734,1644.394
2012-04-05 11:50:00,9327,13.12,1861.34,1563.035,2064.73,1644.391
2012-04-05 12:00:00,9328,13.08,1861.34,1563.034,2064.729,1644.39
2012-04-05 12:10:00,9329,13.07,1861.34,1563.034,2064.526,1644.39
2012-04-05 12:20:00,9330,13.02,1861.34,1563.034,2064.187,1644.39
2012-04-05 12:30:00,9331,12.98,1861.34,1563.034,2064.323,1644.39
2012-04-05 12:40:00,9332,13.12,1861.34,1563.034,2064.323,1644.39
2012-04-05 12:50:00,9333,13.15,1861.34,1563.034,2064.39,1644.39
2012-04-05 13:00:00,9334,13.1,1861.34,1563.034,2064.594,1644.39
2012-04-05 13:10:00,9335,13.16,1861.34,1563.034,2064.458,1644.39
2012-04-05 13:20:00,9336,13.16,1861.303,1563.004,2064.553,1644.358
2012-04-05 13:30:00,9337,13.17,1861.282,1562.986,2064.259,1644.34
2012-04-05 13:40:00,9338,13.14,1861.252,1562.96,2064.293,1644.313
2012-04-05 13:50:00,9339,13.2,1861.157,1562.881,2064.324,1644.229
2012-04-05 14:00:00,9340,13.13,1860.991,1562.742,2064.275,1644.082
2012-04-05 14:10:00,9341,13.06,1860.882,1562.65,2063.95,1643.986
2012-04-05 14:20:00,9342,13.03,1860.802,1562.583,2063.659,1643.915
2012-04-05 14:30:00,9343,12.98,1860.767,1562.553,2063.62,1643.884
2012-04-05 14:40:00,9344,13.13,1860.736,1562.528,2063.789,1643.857
2012-04-05 14:50:00,9345,12.92,1860.738,1562.53,2063.588,1643.859
2012-04-05 15:00:00,9346,12.94,1860.801,1562.582,2063.861,1643.915
2012-04-05 15:10:00,9347,12.99,1860.907,1562.671,2063.639,1644.008
2012-04-05 15:20:00,9348,13.02,1861.115,1562.846,2064.277,1644.192
2012-04-05 15:30:00,9349,13.07,1861.124,1562.853,2064.422,1644.2
2012-04-05 15:40:00,9350,13.03,1861.23,1562.943,2064.608,1644.294
2012-04-05 15:50:00,9351,12.98,1861.297,1562.998,2064.682,1644.353
2012-04-05 16:00:00,9352,12.93,1861.327,1563.024,2064.715,1644.379
2012-04-05 16:10:00,9353,12.87,1861.336,1563.031,2064.725,1644.387
2012-04-05 16:20:00,9354,12.83,1861.327,1563.973,2064.715,1644.379
2012-04-05 16:30:00,9355,12.82,1861.309,1564.365,2064.695,1644.363
2012-04-05 16:40:00,9356,12.79,1861.354,1564.335,2064.407,1644.404
2012-04-05 16:50:00,9357,12.77,1861.538,1564.489,2064.611,1644.566
2012-04-05 17:00:00,9358,12.76,1861.706,1564.63,2064.593,1644.714
2012-04-05 17:10:00,9359,12.72,1861.883,1564.779,2065.265,1644.87
2012-04-05 17:20:00,9360,12.7,1861.945,1564.899,2065.198,1644.925
2012-04-05 17:30:00,9361,12.68,1861.963,1564.914,2065.285,1644.941
2012-04-05 17:40:00,9362,12.67,1861.968,1564.918,2065.291,1644.945
2012-04-05 17:50:00,9363,12.67,1861.969,1564.919,2065.36,1644.947
2012-04-05 18:00:00,9364,12.66,1861.969,1564.92,2065.36,1644.947
2012-04-05 18:10:00,9365,12.65,1861.969,1564.92,2065.292,1644.947
2012-04-05 18:20:00,9366,12.64,1861.969,1564.92,2065.157,1644.947
2012-04-05 18:30:00,9367,12.64,1861.969,1564.92,2065.157,1644.947
2012-04-05 18:40:00,9368,12.63,1861.969,1564.92,2064.885,1644.947
2012-04-05 18:50:00,9369,12.63,1861.969,1564.92,2064.885,1644.743
2012-04-05 19:00:00,9370,12.62,1861.969,1564.92,2064.818,1644.811
2012-04-05 19:10:00,9371,12.62,1861.969,1564.92,2064.682,1644.811
2012-04-05 19:20:00,9372,12.61,1861.969,1564.92,2064.208,1644.743
2012-04-05 19:30:00,9373,12.6,1861.969,1564.92,2064.208,1643.794
2012-04-05 19:40:00,9374,12.59,1861.969,1564.92,2064.072,1643.59
2012-04-05 19:50:00,9375,12.59,1861.969,1564.92,2064.072,1643.59
2012-04-05 20:00:00,9376,12.58,1861.969,1564.92,2064.072,1643.59
2012-04-05 20:10:00,9377,12.57,1861.969,1564.92,2064.072,1643.59
2012-04-05 20:20:00,9378,12.56,1861.969,1564.92,2064.072,1643.59
2012-04-05 20:30:00,9379,12.55,1861.969,1564.92,2064.072,1643.59
2012-04-05 20:40:00,9380,12.54,1861.969,1564.92,2064.072,1643.59
2012-04-05 20:50:00,9381,12.53,1861.969,1564.92,2064.072,1643.59
2012-04-05 21:00:00,9382,12.52,1861.969,1564.92,2064.072,1643.59
2012-04-05 21:10:00,9383,12.52,1861.969,1564.92,2064.072,1643.59
2012-04-05 21:20:00,9384,12.51,1862.029,1564.97,2064.138,1643.643
2012-04-05 21:30:00,9385,12.5,1862.312,1565.208,2064.452,1643.553
2012-04-05 21:40:00,9386,12.5,1862.425,1565.303,2064.577,1642.636
2012-04-05 21:50:00,9387,12.49,1862.589,1565.44,2064.623,1642.781
2012-04-05 22:00:00,9388,12.48,1862.788,1565.608,2063.962,1642.956
2012-04-05 22:10:00,9389,12.48,1863.053,1565.83,2064.051,1643.189
2012-04-05 22:20:00,9390,12.47,1863.181,1565.938,2064.058,1643.303
2012-04-05 22:30:00,9391,12.47,1863.218,1565.969,2064.098,1643.335
2012-04-05 22:40:00,9392,12.47,1863.228,1565.978,2064.11,1643.344
2012-04-05 22:50:00,9393,12.47,1863.231,1565.98,2064.114,1643.347
2012-04-05 23:00:00,9394,12.47,1863.232,1565.981,2064.115,1643.348
2012-04-05 23:10:00,9395,12.46,1863.232,1565.981,2064.115,1643.348
2012-04-05 23:20:00,9396,12.46,1863.232,1565.981,2064.115,1643.348
2012-04-05 23:30:00,9397,12.46,1863.232,1565.981,2064.115,1643.348
2012-04-05 23:40:00,9398,12.45,1863.232,1565.981,2064.115,1643.348
2012-04-05 23:50:00,9399,12.45,1863.232,1565.981,2064.115,1643.348
2012-04-06 00:00:00,9400,12.45,1863.232,1565.981,2064.115,1643.348
2012-04-06 00:10:00,9401,12.45,1863.232,1565.981,2064.115,1643.348
2012-04-06 00:20:00,9402,12.45,1863.232,1565.981,2064.115,1643.348
2012-04-06 00:30:00,9403,12.44,1863.232,1565.981,2064.115,1643.348
2012-04-06 00:40:00,9404,12.44,1863.232,1565.981,2064.115,1643.348
2012-04-06 00:50:00,9405,12.44,1863.232,1565.981,2064.115,1643.348
2012-04-06 01:00:00,9406,12.44,1863.232,1565.981,2064.115,1643.348
2012-04-06 01:10:00,9407,12.44,1863.232,1565.981,2064.115,1643.348
2012-04-06 01:20:00,9408,12.44,1863.232,1565.981,2064.115,1643.348
2012-04-06 01:30:00,9409,12.43,1863.232,1565.981,2064.115,1643.348
2012-04-06 01:40:00,9410,12.43,1863.232,1565.981,2064.115,1643.348
2012-04-06 01:50:00,9411,12.43,1863.232,1566.049,2064.115,1643.348
2012-04-06 02:00:00,9412,12.43,1863.232,1566.049,2064.115,1643.348
2012-04-06 02:10:00,9413,12.43,1863.232,1567.067,2064.115,1643.348
2012-04-06 02:20:00,9414,12.43,1863.232,1566.999,2064.115,1643.348
2012-04-06 02:30:00,9415,12.42,1863.232,1567.338,2064.115,1643.348
2012-04-06 02:40:00,9416,12.42,1864.047,1567.135,2064.115,1643.348
2012-04-06 02:50:00,9417,12.42,1864.589,1567.338,2064.115,1643.348
2012-04-06 03:00:00,9418,12.42,1864.589,1567.338,2064.115,1643.348
2012-04-06 03:10:00,9419,12.42,1864.589,1567.338,2064.115,1643.348
2012-04-06 03:20:00,9420,12.42,1864.589,1567.338,2064.115,1643.348
2012-04-06 03:30:00,9421,12.42,1864.589,1567.338,2064.115,1643.348
2012-04-06 03:40:00,9422,12.42,1864.589,1567.338,2064.115,1643.348
2012-04-06 03:50:00,9423,12.41,1864.589,1567.338,2064.115,1643.348
2012-04-06 04:00:00,9424,12.41,1864.589,1567.338,2064.115,1643.348
2012-04-06 04:10:00,9425,12.41,1865.2,1567.338,2064.115,1643.348
2012-04-06 04:20:00,9426,12.41,1865.472,1567.338,2064.115,1643.348
2012-04-06 04:30:00,9427,12.41,1865.675,1567.338,2064.115,1643.348
2012-04-06 04:40:00,9428,12.41,1865.879,1567.338,2064.115,1643.348
2012-04-06 04:50:00,9429,12.41,1865.947,1567.61,2064.115,1643.348
2012-04-06 05:00:00,9430,12.4,1865.947,1568.356,2064.115,1643.348
2012-04-06 05:10:00,9431,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 05:20:00,9432,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 05:30:00,9433,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 05:40:00,9434,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 05:50:00,9435,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 06:00:00,9436,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 06:10:00,9437,12.4,1865.947,1568.696,2064.115,1643.348
2012-04-06 06:20:00,9438,12.39,1865.947,1568.696,2064.115,1643.348
2012-04-06 06:30:00,9439,12.39,1865.947,1568.696,2064.25,1643.348
2012-04-06 06:40:00,9440,12.4,1865.947,1568.696,2064.454,1643.348
2012-04-06 06:50:00,9441,12.4,1865.947,1569.306,2064.997,1643.348
2012-04-06 07:00:00,9442,12.43,1866.151,1569.781,2065.065,1643.348
2012-04-06 07:10:00,9443,12.45,1867.101,1569.781,2065.404,1643.348
2012-04-06 07:20:00,9444,12.44,1867.304,1570.053,2065.472,1643.348
2012-04-06 07:30:00,9445,12.46,1867.304,1570.053,2065.472,1643.348
2012-04-06 07:40:00,9446,12.47,1867.915,1570.053,2065.472,1643.348
2012-04-06 07:50:00,9447,12.47,1868.661,1570.053,2065.675,1643.348
2012-04-06 08:00:00,9448,12.49,1868.587,1570.94,2066.61,1643.689
2012-04-06 08:10:00,9449,12.6,1868.207,1571.028,2066.326,1644.305
2012-04-06 08:20:00,9450,12.61,1867.944,1570.807,2066.035,1644.073
2012-04-06 08:30:00,9451,12.56,1867.685,1570.589,2065.75,1643.846
2012-04-06 08:40:00,9452,12.57,1867.619,1570.419,2065.526,1643.668
2012-04-06 08:50:00,9453,12.59,1868.235,1570.163,2065.457,1644.088
2012-04-06 09:00:00,9454,12.55,1867.403,1569.131,2065.437,1644.954
2012-04-06 09:10:00,9455,12.54,1866.584,1568.991,2065.431,1644.949
2012-04-06 09:20:00,9456,12.55,1865.497,1568.99,2065.429,1644.948
2012-04-06 09:30:00,9457,12.58,1864.683,1568.786,2065.429,1644.947
2012-04-06 09:40:00,9458,12.65,1864.683,1568.922,2065.429,1644.947
2012-04-06 09:50:00,9459,12.74,1864.411,1568.718,2065.429,1644.947
2012-04-06 10:00:00,9460,12.74,1863.462,1568.786,2065.429,1644.947
2012-04-06 10:10:00,9461,12.83,1863.326,1568.176,2065.225,1644.947
2012-04-06 10:20:00,9462,12.91,1862.513,1567.633,2064.751,1644.947
2012-04-06 10:30:00,9463,13.02,1861.97,1567.633,2065.022,1644.947
2012-04-06 10:40:00,9464,13.11,1861.858,1567.46,2065.244,1644.908
2012-04-06 10:50:00,9465,13.02,1860.979,1567.37,2063.794,1644.671
2012-04-06 11:00:00,9466,13.09,1860.07,1566.09,2063.47,1644.467
2012-04-06 11:10:00,9467,13.1,1859.706,1565.716,2063.066,1644.145
2012-04-06 11:20:00,9468,13.09,1859.454,1565.978,2062.379,1644.058
2012-04-06 11:30:00,9469,13.09,1858.298,1565.579,2063.249,1643.927
2012-04-06 11:40:00,9470,13.14,1858.006,1565.223,2063.293,1643.84
2012-04-06 11:50:00,9471,13.17,1857.051,1565.218,2061.592,1643.835
2012-04-06 12:00:00,9472,13.21,1856.643,1565.216,2061.32,1643.834
2012-04-06 12:10:00,9473,13.21,1856.643,1565.216,2061.319,1643.833
2012-04-06 12:20:00,9474,13.47,1856.643,1565.216,2061.319,1643.833
2012-04-06 12:30:00,9475,13.88,1856.643,1565.216,2061.319,1643.833
2012-04-06 12:40:00,9476,14.12,1856.914,1565.216,2061.319,1643.833
2012-04-06 12:50:00,9477,14.58,1856.643,1565.216,2060.777,1643.901
2012-04-06 13:00:00,9478,14.49,1857.049,1565.216,2061.116,1643.833
2012-04-06 13:10:00,9479,14.51,1856.71,1565.216,2061.251,1643.833
2012-04-06 13:20:00,9480,14.47,1856.643,1565.216,2061.048,1643.969
2012-04-06 13:30:00,9481,14.58,1856.643,1565.216,2061.183,1644.782
2012-04-06 13:40:00,9482,14.54,1856.643,1565.216,2061.251,1645.121
2012-04-06 13:50:00,9483,13.75,1856.643,1565.216,2061.319,1645.121
2012-04-06 14:00:00,9484,14.57,1856.643,1565.216,2061.251,1645.189
2012-04-06 14:10:00,9485,14.57,1856.643,1564.945,2061.319,1645.121
2012-04-06 14:20:00,9486,14.51,1856.643,1564.809,2061.319,1645.189
2012-04-06 14:30:00,9487,14.52,1856.643,1564.877,2061.319,1645.189
2012-04-06 14:40:00,9488,13.94,1856.643,1564.809,2061.319,1644.714
2012-04-06 14:50:00,9489,13.46,1856.643,1564.945,2061.319,1644.986
2012-04-06 15:00:00,9490,13.36,1856.643,1564.877,2061.319,1645.121
2012-04-06 15:10:00,9491,13.29,1856.643,1565.08,2061.319,1645.053
2012-04-06 15:20:00,9492,13.16,1856.643,1564.674,2061.319,1644.037
2012-04-06 15:30:00,9493,13.09,1856.778,1564.809,2061.319,1643.833
2012-04-06 15:40:00,9494,13.03,1856.643,1565.013,2061.319,1643.833
2012-04-06 15:50:00,9495,13,1856.643,1565.08,2061.319,1643.833
2012-04-06 16:00:00,9496,12.99,1856.643,1565.148,2061.319,1643.833
2012-04-06 16:10:00,9497,12.96,1857.592,1565.216,2061.319,1643.833
2012-04-06 16:20:00,9498,12.92,1857.998,1565.216,2061.997,1643.833
2012-04-06 16:30:00,9499,12.88,1857.998,1565.216,2062.674,1643.833
2012-04-06 16:40:00,9500,12.87,1857.998,1565.216,2062.674,1643.833
2012-04-06 16:50:00,9501,12.84,1857.998,1565.216,2062.674,1643.833
2012-04-06 17:00:00,9502,12.83,1857.998,1565.216,2062.335,1643.833
2012-04-06 17:10:00,9503,12.81,1857.998,1565.216,2062.132,1643.833
2012-04-06 17:20:00,9504,12.79,1858.005,1565.221,2061.665,1643.839
2012-04-06 17:30:00,9505,12.78,1858.252,1565.429,2061.872,1644.058
2012-04-06 17:40:00,9506,12.77,1858.497,1566.043,2061.941,1644.275
2012-04-06 17:50:00,9507,12.77,1858.671,1567.081,2062.261,1644.368
2012-04-06 18:00:00,9508,12.76,1859.658,1567.342,2063.554,1644.574
2012-04-06 18:10:00,9509,12.76,1860.507,1567.543,2063.954,1644.582
2012-04-06 18:20:00,9510,12.75,1860.582,1567.606,2063.97,1644.784
2012-04-06 18:30:00,9511,12.75,1860.604,1567.625,2063.859,1643.922
2012-04-06 18:40:00,9512,12.74,1860.611,1567.631,2064.001,1643.724
2012-04-06 18:50:00,9513,12.74,1860.613,1567.7,2064.071,1643.59
2012-04-06 19:00:00,9514,12.74,1860.817,1568.582,2064.072,1643.59
2012-04-06 19:10:00,9515,12.74,1861.63,1568.921,2064.072,1643.59
2012-04-06 19:20:00,9516,12.73,1861.834,1568.989,2064.072,1643.59
2012-04-06 19:30:00,9517,12.72,1861.969,1568.989,2064.072,1643.59
2012-04-06 19:40:00,9518,12.72,1861.969,1568.989,2064.072,1643.59
2012-04-06 19:50:00,9519,12.72,1861.969,1568.989,2064.072,1643.59
2012-04-06 20:00:00,9520,12.71,1861.969,1568.989,2064.072,1643.59
2012-04-06 20:10:00,9521,12.71,1861.969,1568.989,2064.072,1643.59
2012-04-06 20:20:00,9522,12.71,1861.969,1568.989,2064.072,1643.59
2012-04-06 20:30:00,9523,12.7,1861.969,1568.989,2064.072,1643.59
2012-04-06 20:40:00,9524,12.7,1861.969,1568.989,2063.936,1643.59
2012-04-06 20:50:00,9525,12.69,1861.969,1568.989,2063.529,1643.59
2012-04-06 21:00:00,9526,12.69,1861.969,1568.989,2063.123,1643.59
2012-04-06 21:10:00,9527,12.69,1861.969,1568.989,2062.919,1643.59
2012-04-06 21:20:00,9528,12.68,1861.982,1569,2062.729,1643.602
2012-04-06 21:30:00,9529,12.68,1862.02,1569.031,2062.839,1643.635
2012-04-06 21:40:00,9530,12.68,1862.174,1569.161,2062.942,1643.771
2012-04-06 21:50:00,9531,12.67,1862.195,1569.179,2062.966,1643.79
2012-04-06 22:00:00,9532,12.67,1862.161,1569.15,2062.927,1643.759
2012-04-06 22:10:00,9533,12.67,1862.453,1569.464,2063.251,1644.017
2012-04-06 22:20:00,9534,12.66,1862.558,1570.299,2063.368,1644.11
2012-04-06 22:30:00,9535,12.66,1862.601,1570.81,2063.415,1644.148
2012-04-06 22:40:00,9536,12.65,1862.733,1570.989,2063.561,1644.264
2012-04-06 22:50:00,9537,12.65,1862.823,1571.065,2063.66,1644.343
2012-04-06 23:00:00,9538,12.65,1862.946,1571.169,2063.797,1644.452
2012-04-06 23:10:00,9539,12.64,1862.989,1571.205,2063.845,1644.355
2012-04-06 23:20:00,9540,12.64,1863.142,1571.334,2064.015,1644.286
2012-04-06 23:30:00,9541,12.63,1863.194,1571.378,2064.072,1643.789
2012-04-06 23:40:00,9542,12.63,1863.195,1571.379,2064.073,1643.654
2012-04-06 23:50:00,9543,12.63,1863.222,1571.402,2064.103,1643.678
2012-04-07 00:00:00,9544,12.62,1863.229,1571.408,2064.111,1643.481
2012-04-07 00:10:00,9545,12.62,1863.3,1571.41,2064.114,1643.347
2012-04-07 00:20:00,9546,12.61,1864.182,1571.41,2064.115,1643.348
2012-04-07 00:30:00,9547,12.61,1864.454,1571.41,2064.115,1643.348
2012-04-07 00:40:00,9548,12.61,1864.589,1571.41,2064.115,1643.348
2012-04-07 00:50:00,9549,12.6,1864.589,1571.41,2064.115,1643.348
2012-04-07 01:00:00,9550,12.6,1864.589,1571.41,2064.115,1643.348
2012-04-07 01:10:00,9551,12.59,1864.589,1571.953,2064.115,1643.348
